centroid_x,centroid_y,centroid_z,dim_x,dim_y,dim_z,volume,ijk,xc,yc,zc,xinc,yinc,zinc,nx,ny,nz,xmorig,ymorig,zmorig,zone,product,cog,density,class,zona,ni_ok_fi,co_ok_fi,fe_ok_fi,mgo_ok_f,sio2_ok_,smratio,finsolprod090135_def,finsolprod090135_comb,finsolprod090135_val,basicity,econ_val_usd,sum_econ_val_usd
Variable descriptions:,,,,,,,Datamine field : ijk,Datamine field : xc,Datamine field : yc,Datamine field : zc,Datamine field : xinc,Datamine field : yinc,Datamine field : zinc,Datamine field : nx,Datamine field : ny,Datamine field : nz,Datamine field : xmorig,Datamine field : ymorig,Datamine field : zmorig,Datamine field : zone,Datamine field : product,Datamine field : cog,Datamine field : density,Datamine field : class,Datamine field : zone_int,Datamine field : ni_ok_fi,Datamine field : co_ok_fi,Datamine field : fe_ok_fi,Datamine field : mgo_ok_f,Datamine field : sio2_ok_,Datamine field : smratio,29-Oct-2025,29-Oct-2025,,,,sum_econ_val_usd
Variable types:,,,,,,,float,float,float,float,float,float,float,float,float,float,float,float,float,name,name,name,float,name,float,float,float,float,float,float,float,name,name,double,double,double,float
573196.250000,9058446.250000,119.500000,12.500000,12.500000,1.000000,156.250000,2262684.000000,573196.250000,9058446.000000,119.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,28.020000,measured,27.000000,9.772325,1.039855,416.262009,220.150163,278.990966,34.778002,ob,obws,51.000000,8.653451,-16.000000,-16.000000
573196.250000,9058458.750000,117.500000,12.500000,12.500000,1.000000,156.250000,2262917.000000,573196.250000,9058459.000000,117.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,25.870000,measured,27.000000,10.169082,0.906750,349.635665,241.894237,302.200670,26.212914,waste,obws,54.000000,8.915401,-16.000000,-16.000000
573196.250000,9058471.250000,117.500000,12.500000,12.500000,1.000000,156.250000,2263152.000000,573196.250000,9058471.000000,117.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.870000,measured,33.000000,10.345064,0.920320,358.825997,292.688051,372.784420,30.181275,waste,obws,64.000000,10.177291,-19.000000,-19.000000
573196.250000,9058483.750000,119.500000,12.500000,12.500000,1.000000,156.250000,2263389.000000,573196.250000,9058484.000000,119.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.440000,measured,38.000000,11.645240,0.919126,378.632704,326.028667,431.921559,34.393253,waste,obws,75.000000,11.255608,-22.000000,-22.000000
573196.250000,9058496.250000,120.500000,12.500000,12.500000,1.000000,156.250000,2263625.000000,573196.250000,9058496.000000,120.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,35.440000,measured,41.000000,12.647609,0.974085,392.590215,344.673465,461.835555,36.112906,waste,obws,83.000000,11.895675,-13.000000,-13.000000
573196.250000,9058508.750000,118.500000,12.500000,12.500000,1.000000,156.250000,2263858.000000,573196.250000,9058509.000000,118.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.870000,measured,39.000000,10.871646,0.881794,369.976790,338.972810,436.809323,31.540471,waste,obws,72.000000,11.797905,-33.000000,-33.000000
573196.250000,9058521.250000,114.500000,12.500000,12.500000,1.000000,156.250000,2264089.000000,573196.250000,9058521.000000,114.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.150000,measured,31.000000,7.629359,0.593268,252.885913,297.700339,377.295925,27.022278,waste,obws,57.000000,9.377551,-42.000000,-42.000000
573196.250000,9058533.750000,107.500000,12.500000,12.500000,1.000000,156.250000,2264317.000000,573196.250000,9058534.000000,107.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.000000,measured,20.000000,4.120312,0.227709,98.338872,211.482534,250.096303,12.594601,waste,obws,39.000000,6.301421,-17.000000,-17.000000
573196.250000,9058546.250000,104.500000,12.500000,12.500000,1.000000,156.250000,2264549.000000,573196.250000,9058546.000000,104.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.860000,measured,19.000000,2.030720,0.169724,76.874578,201.233553,219.332292,11.250864,waste,obws,31.000000,5.925306,-21.000000,-21.000000
573196.250000,9058558.750000,99.500000,12.500000,12.500000,1.000000,156.250000,2264779.000000,573196.250000,9058559.000000,99.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,10.000000,measured,15.000000,1.097028,0.055978,29.192779,163.271631,166.929305,5.114033,waste,obws,25.000000,4.890119,-15.000000,-15.000000
573196.250000,9058571.250000,97.500000,12.500000,12.500000,1.000000,156.250000,2265012.000000,573196.250000,9058571.000000,97.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,10.000000,measured,15.000000,1.184770,0.057937,30.168808,151.740902,167.924843,5.534296,waste,obws,25.000000,4.518531,-15.000000,-15.000000
573196.250000,9058708.750000,131.500000,12.500000,12.500000,1.000000,156.250000,2267631.000000,573196.250000,9058709.000000,131.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.290000,indicated,19.000000,3.224101,0.287325,125.249549,181.713780,227.550223,15.770439,waste,obws,32.000000,5.509626,-24.000000,-24.000000
573196.250000,9058721.250000,133.500000,12.500000,12.500000,1.000000,156.250000,2267868.000000,573196.250000,9058721.000000,133.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.290000,indicated,19.000000,3.626693,0.313297,130.700823,179.404335,221.864506,14.043641,waste,obws,32.000000,5.631706,-24.000000,-24.000000
573196.250000,9058733.750000,135.500000,12.500000,12.500000,1.000000,156.250000,2268105.000000,573196.250000,9058734.000000,135.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,4.149668,0.344527,143.964709,239.075556,292.566097,17.215827,waste,obws,43.000000,7.261193,-30.000000,-30.000000
573196.250000,9058746.250000,134.500000,12.500000,12.500000,1.000000,156.250000,2268339.000000,573196.250000,9058746.000000,134.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,11.570000,indicated,17.000000,2.125122,0.088369,42.382440,179.882962,215.372470,7.244624,waste,obws,30.000000,5.014571,-18.000000,-18.000000
573196.250000,9058758.750000,137.500000,12.500000,12.500000,1.000000,156.250000,2268577.000000,573196.250000,9058759.000000,137.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.290000,indicated,16.000000,3.150483,0.300952,120.245644,153.250258,190.650949,12.604972,waste,obws,27.000000,4.857748,-21.000000,-21.000000
573196.250000,9058771.250000,140.500000,12.500000,12.500000,1.000000,156.250000,2268815.000000,573196.250000,9058771.000000,140.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.150000,indicated,20.000000,3.880262,0.427210,175.384740,184.899530,221.384656,15.948969,waste,obws,33.000000,6.256444,-27.000000,-27.000000
573196.250000,9058783.750000,143.500000,12.500000,12.500000,1.000000,156.250000,2269053.000000,573196.250000,9058784.000000,143.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.010000,indicated,21.000000,4.617342,0.525280,213.934617,189.546325,230.583362,19.079282,waste,obws,34.000000,6.601278,-30.000000,-30.000000
573196.250000,9058796.250000,145.500000,12.500000,12.500000,1.000000,156.250000,2269290.000000,573196.250000,9058796.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.010000,indicated,24.000000,4.689486,0.524975,219.707323,226.355024,263.108453,19.975555,waste,obws,39.000000,7.685949,-33.000000,-33.000000
573196.250000,9058808.750000,146.500000,12.500000,12.500000,1.000000,156.250000,2269526.000000,573196.250000,9058809.000000,146.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.010000,indicated,24.000000,4.518795,0.515303,220.731189,226.352969,264.292940,19.405634,waste,obws,39.000000,7.721752,-33.000000,-33.000000
573196.250000,9058821.250000,146.500000,12.500000,12.500000,1.000000,156.250000,2269761.000000,573196.250000,9058821.000000,146.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,22.870000,indicated,25.000000,5.256203,0.641512,270.140217,226.481727,268.672576,21.372217,waste,obws,40.000000,8.136404,-36.000000,-36.000000
573196.250000,9058833.750000,145.500000,12.500000,12.500000,1.000000,156.250000,2269995.000000,573196.250000,9058834.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,20.720000,indicated,25.000000,4.957102,0.475718,200.041214,243.824321,292.881635,16.777252,waste,obws,43.000000,8.080729,-33.000000,-33.000000
573196.250000,9058846.250000,145.500000,12.500000,12.500000,1.000000,156.250000,2270230.000000,573196.250000,9058846.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.150000,indicated,23.000000,4.293840,0.455159,180.487715,222.499539,265.094076,15.916402,waste,obws,38.000000,7.272375,-30.000000,-30.000000
573196.250000,9058858.750000,145.500000,12.500000,12.500000,1.000000,156.250000,2270465.000000,573196.250000,9058859.000000,145.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,3.760737,0.358130,141.889433,252.309896,297.018566,14.057711,waste,obws,42.000000,7.781601,-30.000000,-30.000000
573196.250000,9058871.250000,148.500000,12.500000,12.500000,1.000000,156.250000,2270703.000000,573196.250000,9058871.000000,148.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.724801,0.477424,186.926871,255.358337,301.923260,14.705753,waste,obws,43.000000,8.598112,-33.000000,-33.000000
573196.250000,9058883.750000,150.500000,12.500000,12.500000,1.000000,156.250000,2270940.000000,573196.250000,9058884.000000,150.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.654340,0.473435,183.781856,252.867132,300.948755,15.759262,waste,obws,43.000000,8.308649,-33.000000,-33.000000
573196.250000,9058896.250000,151.500000,12.500000,12.500000,1.000000,156.250000,2271176.000000,573196.250000,9058896.000000,151.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,4.452214,0.473207,186.098109,252.641039,294.633764,15.675353,waste,obws,43.000000,8.415504,-33.000000,-33.000000
573196.250000,9058908.750000,152.500000,12.500000,12.500000,1.000000,156.250000,2271412.000000,573196.250000,9058909.000000,152.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.290000,indicated,28.000000,3.970562,0.364112,146.421432,280.578567,328.062788,14.876010,waste,obws,47.000000,8.728217,-33.000000,-33.000000
573196.250000,9058921.250000,154.500000,12.500000,12.500000,1.000000,156.250000,2271649.000000,573196.250000,9058921.000000,154.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.290000,indicated,30.000000,6.200711,0.542529,209.609552,298.331087,377.739101,18.938160,waste,obws,53.000000,9.549439,-39.000000,-39.000000
573196.250000,9058933.750000,153.500000,12.500000,12.500000,1.000000,156.250000,2271883.000000,573196.250000,9058934.000000,153.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,24.430000,indicated,32.000000,5.911519,0.409225,170.529713,324.222166,406.998344,18.591178,waste,obws,57.000000,9.804006,-39.000000,-39.000000
573196.250000,9058946.250000,156.500000,12.500000,12.500000,1.000000,156.250000,2272121.000000,573196.250000,9058946.000000,156.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.000000,indicated,34.000000,7.053169,0.514576,203.243304,322.428066,454.951402,26.735185,waste,obws,63.000000,9.028316,-42.000000,-42.000000
573196.250000,9058958.750000,160.500000,12.500000,12.500000,1.000000,156.250000,2272360.000000,573196.250000,9058959.000000,160.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,27.860000,indicated,35.000000,7.771061,0.653751,259.059818,313.077690,460.912151,27.252030,waste,obws,64.000000,9.306942,-45.000000,-45.000000
573196.250000,9058971.250000,165.500000,12.500000,12.500000,1.000000,156.250000,2272600.000000,573196.250000,9058971.000000,165.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.720000,indicated,36.000000,8.474467,0.758714,303.168604,313.250240,468.419447,30.763996,waste,obws,66.000000,9.467684,-48.000000,-48.000000
573196.250000,9058983.750000,170.500000,12.500000,12.500000,1.000000,156.250000,2272840.000000,573196.250000,9058984.000000,170.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.580000,measured,40.000000,8.902751,0.902964,359.859309,339.066547,511.986004,35.696425,waste,obws,70.000000,10.456784,-54.000000,-54.000000
573196.250000,9058996.250000,174.500000,12.500000,12.500000,1.000000,156.250000,2273079.000000,573196.250000,9058996.000000,174.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,35.730000,measured,40.000000,9.079598,1.065867,438.194792,323.769320,495.325188,44.111505,waste,obws,67.000000,10.405947,-57.000000,-57.000000
573196.250000,9059008.750000,174.500000,12.500000,12.500000,1.000000,156.250000,2273314.000000,573196.250000,9059009.000000,174.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.870000,measured,39.000000,9.021574,0.981968,392.944949,322.589835,497.126575,45.578876,waste,obws,66.000000,9.796931,-54.000000,-54.000000
573196.250000,9059021.250000,175.500000,12.500000,12.500000,1.000000,156.250000,2273550.000000,573196.250000,9059021.000000,175.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,33.730000,measured,37.000000,9.749940,1.013198,418.466819,292.999906,451.093329,45.719119,waste,obws,65.000000,9.488239,-54.000000,-54.000000
573196.250000,9059033.750000,177.500000,12.500000,12.500000,1.000000,156.250000,2273787.000000,573196.250000,9059034.000000,177.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,35.450000,measured,36.000000,11.172666,1.117810,481.492691,272.099210,408.698371,50.363955,ob,obws,63.000000,9.840178,-43.000000,-43.000000
573196.250000,9059046.250000,176.500000,12.500000,12.500000,1.000000,156.250000,2274021.000000,573196.250000,9059046.000000,176.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,35.450000,measured,36.000000,12.085013,1.083548,475.430510,280.675065,403.149802,52.687736,waste,obws,65.000000,10.573734,-38.000000,-38.000000
573196.250000,9059058.750000,176.500000,12.500000,12.500000,1.000000,156.250000,2274256.000000,573196.250000,9059059.000000,176.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,bedrock,belowcog,37.020000,measured,38.000000,13.037351,1.080020,486.788468,301.194156,430.010846,52.440304,ob,obws,73.000000,11.465118,-27.000000,-27.000000
573196.250000,9059071.250000,176.500000,12.500000,12.500000,1.000000,156.250000,2274491.000000,573196.250000,9059071.000000,176.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,limonite,sr,belowcog,42.740000,measured,43.000000,13.897784,1.307796,580.410720,332.762944,472.299938,54.617865,ob,obws,78.000000,12.763052,-44.000000,-44.000000
573208.750000,9057983.750000,78.500000,12.500000,12.500000,1.000000,156.250000,2294133.000000,573208.750000,9057984.000000,78.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.000000,indicated,17.000000,2.878362,0.225669,99.309541,175.769661,197.698955,9.753952,waste,obws,31.000000,5.748938,-21.000000,-21.000000
573208.750000,9057996.250000,80.500000,12.500000,12.500000,1.000000,156.250000,2294370.000000,573208.750000,9057996.000000,80.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.000000,indicated,17.000000,2.837753,0.220335,98.399540,176.990650,197.734470,9.682410,waste,obws,31.000000,5.802695,-21.000000,-21.000000
573208.750000,9058008.750000,81.500000,12.500000,12.500000,1.000000,156.250000,2294606.000000,573208.750000,9058009.000000,81.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,11.430000,indicated,15.000000,2.151524,0.177042,82.431193,152.021137,168.885831,8.724329,waste,obws,26.000000,4.922253,-18.000000,-18.000000
573208.750000,9058021.250000,82.500000,12.500000,12.500000,1.000000,156.250000,2294842.000000,573208.750000,9058021.000000,82.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,13.000000,indicated,17.000000,2.839376,0.207884,93.036567,178.977270,203.489406,9.884172,waste,obws,31.000000,5.693858,-21.000000,-21.000000
573208.750000,9058033.750000,83.500000,12.500000,12.500000,1.000000,156.250000,2295078.000000,573208.750000,9058034.000000,83.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,16.860000,indicated,21.000000,3.901002,0.333324,143.562986,210.742165,237.355952,14.055241,waste,obws,37.000000,7.032027,-27.000000,-27.000000
573208.750000,9058046.250000,82.500000,12.500000,12.500000,1.000000,156.250000,2295312.000000,573208.750000,9058046.000000,82.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.430000,indicated,21.000000,2.582343,0.198510,89.879636,215.009391,233.635806,11.279944,waste,obws,36.000000,6.830904,-24.000000,-24.000000
573208.750000,9058058.750000,84.500000,12.500000,12.500000,1.000000,156.250000,2295549.000000,573208.750000,9058059.000000,84.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,indicated,22.000000,3.394341,0.318682,135.416872,216.191743,240.144664,14.908660,waste,obws,37.000000,7.072798,-27.000000,-27.000000
573208.750000,9058071.250000,85.500000,12.500000,12.500000,1.000000,156.250000,2295785.000000,573208.750000,9058071.000000,85.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,indicated,22.000000,3.337776,0.314951,133.679962,215.022018,243.226811,16.422084,waste,obws,37.000000,6.921796,-27.000000,-27.000000
573208.750000,9058083.750000,87.500000,12.500000,12.500000,1.000000,156.250000,2296022.000000,573208.750000,9058084.000000,87.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,indicated,26.000000,3.885007,0.403569,177.104209,246.830419,284.206829,23.775874,waste,obws,43.000000,8.043028,-33.000000,-33.000000
573208.750000,9058096.250000,88.500000,12.500000,12.500000,1.000000,156.250000,2296258.000000,573208.750000,9058096.000000,88.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,3.212627,0.290459,131.604143,243.237476,278.280033,20.207079,waste,obws,42.000000,7.741401,-30.000000,-30.000000
573208.750000,9058108.750000,89.500000,12.500000,12.500000,1.000000,156.250000,2296494.000000,573208.750000,9058109.000000,89.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,3.194012,0.288472,132.300298,245.076383,279.121038,20.327967,waste,obws,42.000000,7.754126,-30.000000,-30.000000
573208.750000,9058121.250000,90.500000,12.500000,12.500000,1.000000,156.250000,2296730.000000,573208.750000,9058121.000000,90.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,indicated,25.000000,3.146755,0.285101,132.868519,248.209801,280.268237,20.016091,waste,obws,42.000000,7.795873,-30.000000,-30.000000
573208.750000,9058133.750000,91.500000,12.500000,12.500000,1.000000,156.250000,2296966.000000,573208.750000,9058134.000000,91.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,indicated,22.000000,2.862181,0.271493,126.145375,220.906661,249.596230,19.285857,waste,obws,37.000000,6.879356,-27.000000,-27.000000
573208.750000,9058146.250000,92.500000,12.500000,12.500000,1.000000,156.250000,2297202.000000,573208.750000,9058146.000000,92.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.290000,measured,22.000000,3.081262,0.292591,127.655016,223.439409,250.752527,18.974614,waste,obws,37.000000,6.914254,-27.000000,-27.000000
573208.750000,9058158.750000,92.500000,12.500000,12.500000,1.000000,156.250000,2297437.000000,573208.750000,9058159.000000,92.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,15.430000,measured,21.000000,2.629194,0.194062,86.260938,222.823976,244.692346,12.807159,waste,obws,36.000000,6.720371,-24.000000,-24.000000
573208.750000,9058171.250000,93.500000,12.500000,12.500000,1.000000,156.250000,2297673.000000,573208.750000,9058171.000000,93.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.430000,measured,24.000000,2.798073,0.204210,92.337043,255.773847,278.149588,13.652168,waste,obws,41.000000,7.699175,-27.000000,-27.000000
573208.750000,9058183.750000,94.500000,12.500000,12.500000,1.000000,156.250000,2297909.000000,573208.750000,9058184.000000,94.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,17.430000,measured,24.000000,2.747385,0.205251,92.576138,255.666142,275.408881,13.602089,waste,obws,41.000000,7.758741,-27.000000,-27.000000
573208.750000,9058196.250000,95.500000,12.500000,12.500000,1.000000,156.250000,2298145.000000,573208.750000,9058196.000000,95.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.720000,measured,26.000000,2.835880,0.301119,129.372057,262.825934,278.005569,18.494108,waste,obws,42.000000,8.218036,-30.000000,-30.000000
573208.750000,9058208.750000,97.500000,12.500000,12.500000,1.000000,156.250000,2298382.000000,573208.750000,9058209.000000,97.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,measured,25.000000,3.469296,0.318743,136.157678,264.363838,280.574055,17.328007,waste,obws,42.000000,8.217926,-30.000000,-30.000000
573208.750000,9058221.250000,99.500000,12.500000,12.500000,1.000000,156.250000,2298619.000000,573208.750000,9058221.000000,99.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.150000,measured,26.000000,4.424133,0.440564,180.328843,272.885169,289.970795,20.508540,waste,obws,43.000000,8.591785,-33.000000,-33.000000
573208.750000,9058233.750000,100.500000,12.500000,12.500000,1.000000,156.250000,2298855.000000,573208.750000,9058234.000000,100.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,19.290000,measured,25.000000,3.622232,0.333648,137.467554,280.214748,282.655812,15.369137,waste,obws,42.000000,8.697301,-30.000000,-30.000000
573208.750000,9058246.250000,103.500000,12.500000,12.500000,1.000000,156.250000,2299093.000000,573208.750000,9058246.000000,103.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,21.010000,measured,24.000000,4.453215,0.514391,214.222400,253.382301,251.315277,21.794120,waste,obws,39.000000,8.621101,-33.000000,-33.000000
573208.750000,9058258.750000,105.500000,12.500000,12.500000,1.000000,156.250000,2299330.000000,573208.750000,9058259.000000,105.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,23.010000,measured,27.000000,4.447949,0.506220,218.544668,284.316550,287.180510,22.523810,waste,obws,44.000000,9.433639,-36.000000,-36.000000
573208.750000,9058271.250000,108.500000,12.500000,12.500000,1.000000,156.250000,2299568.000000,573208.750000,9058271.000000,108.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,26.300000,measured,28.000000,6.184641,0.738660,316.469408,267.540013,300.056530,30.699388,waste,obws,46.000000,9.208335,-42.000000,-42.000000
573208.750000,9058283.750000,110.500000,12.500000,12.500000,1.000000,156.250000,2299805.000000,573208.750000,9058284.000000,110.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,29.870000,measured,33.000000,7.544174,0.775062,336.314929,311.018940,373.935437,32.314893,waste,obws,56.000000,10.503223,-48.000000,-48.000000
573208.750000,9058296.250000,112.500000,12.500000,12.500000,1.000000,156.250000,2300042.000000,573208.750000,9058296.000000,112.500000,12.500000,12.500000,1.000000,82.000000,171.000000,235.000000,572490.000000,9057790.000000,15.000000,bedrock,bedrock,belowcog,31.440000,measured,35.000000,9.212543,0.817057,352.866156,316.658219,411.007444,32.645550,waste,obws,64.000000,10.918875,-40.000000,-40.000000
